LSM11	HepG2	chr2_272192_272305_+	ACP1	0.09	0.09	3.75	4.05	1.94	NA
LSM11	HepG2	chr10_121339983_121340358_-	TIAL1	0.22	0.22	3.75	4.05	1.94	NA
GEMIN5	HepG2	chr2_54785531_54786024_+	SPTBN1	-0.21	-0.21	-4.09	4.67	1.94	0.38
GEMIN5	HepG2	chr16_14980632_14980719_+	NOMO1	-0.21	-0.21	-4.09	4.67	1.94	0.38
AUH	HepG2	chr7_99159511_99159596_+	ZNF655	0.15	0.15	3.77	4.09	1.94	0.36
AUH	HepG2	chr15_75198619_75198706_-	FAM219B	0.25	0.25	3.76	4.07	1.94	0.36
AUH	HepG2	chr14_73745989_73746132_-	NUMB	-0.25	-0.25	-3.79	4.12	1.94	0.36
AUH	HepG2	chr10_123687359_123687551_-	ATE1	0.25	0.25	3.76	4.07	1.94	0.36
AUH	HepG2	chr10_123687359_123687550_-	ATE1	0.25	0.25	3.76	4.07	1.94	0.36
AUH	HepG2	chr10_123687359_123687536_-	ATE1	0.25	0.25	3.76	4.07	1.94	0.36
AUH	HepG2	chr10_123687359_123687453_-	ATE1	0.25	0.25	3.76	4.07	1.94	0.36
AUH	HepG2	chr10_123687359_123687416_-	ATE1	0.25	0.25	3.76	4.07	1.94	0.36
ABCF1	HepG2	chr6_119295593_119295690_-	FAM184A	-0.54	-0.54	-3.88	4.28	1.94	0.71
U2AF2	HepG2	chr5_70355947_70355997_-	GTF2H2	-0.47	-0.46	-3.92	4.35	1.93	0.5
U2AF2	HepG2	chr1_215751344_215751424_+	KCTD3	-0.58	-0.57	-3.93	4.37	1.93	0.5
U2AF2	HepG2	chr14_36017714_36017744_-	RALGAPA1	-0.47	-0.46	-3.92	4.35	1.93	0.5
U2AF2	HepG2	chr13_39598610_39598693_-	PROSER1	-0.47	-0.46	-3.92	4.35	1.93	0.5
U2AF2	HepG2	chr12_115117718_115117777_-	TBX3	-0.47	-0.46	-3.92	4.35	1.93	0.5
U2AF1	HepG2	chr9_131029473_131029553_-	GOLGA2	0.3	0.31	3.87	4.26	1.93	0.17
U2AF1	HepG2	chr6_43749693_43749824_+	VEGFA	-0.29	-0.28	-3.87	4.26	1.93	0.17
U2AF1	HepG2	chr6_131191468_131191521_-	EPB41L2	0.3	0.31	3.87	4.26	1.93	0.17
U2AF1	HepG2	chr5_96064857_96064913_+	CAST	-0.29	-0.28	-3.87	4.26	1.93	0.17
U2AF1	HepG2	chr3_184082754_184082837_+	POLR2H	-0.29	-0.28	-3.87	4.26	1.93	0.17
U2AF1	HepG2	chr12_26639750_26639866_-	ITPR2	0.31	0.31	3.87	4.26	1.93	0.17
SUGP2	HepG2	chr7_22986571_22986866_-	FAM126A	0.26	0.26	3.94	4.39	1.93	0.53
SUGP2	HepG2	chr1_178861365_178861442_+	RALGPS2	0.26	0.26	3.94	4.39	1.93	0.53
SUGP2	HepG2	chr19_35761350_35761420_+	USF2	0.26	0.26	3.94	4.39	1.93	0.53
PUM2	HepG2	chr7_22986571_22986866_-	FAM126A	0.33	0.33	3.93	4.37	1.93	0.51
PUM2	HepG2	chr16_30106424_30106467_-	YPEL3	0.33	0.33	3.93	4.37	1.93	0.51
PUM2	HepG2	chr16_28847770_28847806_+	ATXN2L	0.33	0.33	3.93	4.37	1.93	0.51
PUM2	HepG2	chr13_34410241_34411633_+	RFC3	-0.29	-0.3	-3.92	4.35	1.93	0.51
PCBP1	HepG2	chrX_153585619_153585642_-	FLNA	-0.37	-0.37	-3.95	4.41	1.93	NA
PCBP1	HepG2	chr7_150837066_150837203_+	AGAP3	-0.37	-0.37	-3.95	4.41	1.93	NA
PCBP1	HepG2	chr20_2816685_2816960_-	PCED1A	-0.25	-0.25	-3.95	4.41	1.93	NA
PCBP1	HepG2	chr19_45668385_45668452_-	TRAPPC6A	-0.37	-0.37	-3.95	4.41	1.93	NA
NKRF	HepG2	chr1_155638515_155638568_-	YY1AP1	-0.18	-0.18	-4.05	4.59	1.93	0.53
HNRNPL	HepG2	chr9_72961521_72961565_+	SMC5	0.32	0.32	4.01	4.52	1.93	0.17
HNRNPL	HepG2	chr4_83763338_83763634_-	SEC31A	-0.2	-0.2	-4.01	4.52	1.93	0.17
GRWD1	HepG2	chrX_30745583_30745669_+	GK	0.13	0.13	3.99	4.48	1.93	0.23
GRWD1	HepG2	chr3_58127585_58127656_+	FLNB	0.13	0.13	3.99	4.48	1.93	0.23
FXR1	HepG2	chr11_57558964_57559145_+	CTNND1	0.19	0.19	3.86	4.25	1.93	0.17
FKBP4	HepG2	chr19_11030605_11030642_+	CARM1	-0.22	-0.22	-3.75	4.05	1.93	0.61
FKBP4	HepG2	chr19_11030509_11030642_+	CARM1	-0.22	-0.22	-3.75	4.05	1.93	0.61
DDX55	HepG2	chr5_52097243_52099880_+	PELO	-0.3	-0.3	-3.9	4.32	1.93	0.59
RBFOX2	HepG2	chr1_162562522_162562572_+	UAP1	-0.36	-0.36	-4.02	4.54	1.92	0.4
PUS1	HepG2	chr14_21491023_21491064_-	NDRG2	0.19	0.18	3.87	4.26	1.92	0.39
PUS1	HepG2	chr11_57558857_57559145_+	CTNND1	0.18	0.18	3.87	4.26	1.92	0.39
PABPC4	HepG2	chr1_155582209_155582361_+	MSTO1	0.31	0.31	4.08	4.65	1.92	0.11
PABPC4	HepG2	chr1_155581973_155582107_+	MSTO1	0.31	0.31	4.08	4.65	1.92	0.11
PABPC4	HepG2	chr14_21731470_21731495_-	HNRNPC	-0.11	-0.11	-4.07	4.63	1.92	0.11
NOL12	HepG2	chr19_45381480_45382198_+	PVRL2	0.3	0.3	3.91	4.34	1.92	1.12
NOL12	HepG2	chr16_30127957_30128107_-	MAPK3	0.3	0.3	3.91	4.34	1.92	1.12
NOL12	HepG2	chr16_29873907_29873956_-	CDIPT	0.3	0.3	3.91	4.34	1.92	1.12
KHDRBS1	HepG2	chrX_118714298_118715559_+	UBE2A	0.28	0.28	4.17	4.82	1.92	0.26
KHDRBS1	HepG2	chr8_130891635_130891717_-	FAM49B	0.28	0.28	4.17	4.82	1.92	0.26
KHDRBS1	HepG2	chr3_9471634_9471735_+	SETD5	0.28	0.28	4.17	4.82	1.92	0.26
KHDRBS1	HepG2	chr11_31482173_31482261_-	IMMP1L	0.28	0.28	4.17	4.82	1.92	0.26
IGF2BP2	HepG2	chr20_57473996_57474040_+	GNAS	0.11	0.11	3.83	4.19	1.92	0.25
HNRNPUL1	HepG2	chr2_201747065_201747158_-	PPIL3	0.22	0.22	4.01	4.52	1.92	0.41
HNRNPUL1	HepG2	chr16_14980632_14980719_+	NOMO1	0.22	0.22	4.01	4.52	1.92	0.41
HNRNPL	HepG2	chr19_1615284_1615514_-	TCF3	-0.3	-0.3	-4	4.5	1.92	0.17
HNRNPL	HepG2	chr19_1615284_1615484_-	TCF3	-0.3	-0.3	-4	4.5	1.92	0.17
FTO	HepG2	chr17_73787841_73788100_+	UNK	-0.38	-0.38	-3.89	4.3	1.92	0.08
FMR1	HepG2	chr8_41907094_41907225_-	KAT6A	0.5	0.49	3.98	4.46	1.92	0.31
FMR1	HepG2	chr4_83752090_83752128_-	SEC31A	0.14	0.14	3.95	4.41	1.92	0.31
FMR1	HepG2	chr2_55805383_55805478_-	SMEK2	0.14	0.14	3.95	4.41	1.92	0.31
FMR1	HepG2	chr17_7810919_7811020_+	CHD3	-0.43	-0.43	-3.96	4.43	1.92	0.31
FMR1	HepG2	chr17_73969706_73969866_-	ACOX1	0.14	0.14	3.95	4.41	1.92	0.31
FMR1	HepG2	chr16_30133145_30134289_-	MAPK3	0.15	0.14	3.95	4.41	1.92	0.31
FMR1	HepG2	chr16_29871902_29871983_-	CDIPT	0.14	0.14	3.95	4.41	1.92	0.31
EIF3D	HepG2	chr2_46770906_46770951_+	RHOQ	0.5	0.51	3.97	4.44	1.92	0.33
EFTUD2	HepG2	chr2_120861636_120862691_+	EPB41L5	-0.32	-0.32	-3.96	4.43	1.92	0.37
EFTUD2	HepG2	chr2_120861636_120861975_+	EPB41L5	-0.32	-0.32	-3.96	4.43	1.92	0.37
EFTUD2	HepG2	chr16_30128475_30128607_-	MAPK3	-0.32	-0.32	-3.96	4.43	1.92	0.37
EFTUD2	HepG2	chr16_30127989_30128111_-	MAPK3	-0.32	-0.32	-3.96	4.43	1.92	0.37
EFTUD2	HepG2	chr16_30127956_30128111_-	MAPK3	-0.32	-0.32	-3.96	4.43	1.92	0.37
EFTUD2	HepG2	chr16_30106424_30106467_-	YPEL3	-0.32	-0.32	-3.96	4.43	1.92	0.37
EFTUD2	HepG2	chr16_30103958_30104120_-	YPEL3	-0.32	-0.32	-3.96	4.43	1.92	0.37
EFTUD2	HepG2	chr16_30103898_30104120_-	YPEL3	-0.32	-0.32	-3.96	4.43	1.92	0.37
EFTUD2	HepG2	chr16_30103670_30104120_-	YPEL3	-0.32	-0.32	-3.96	4.43	1.92	0.37
EFTUD2	HepG2	chr16_30103661_30104120_-	YPEL3	-0.32	-0.32	-3.96	4.43	1.92	0.37
EFTUD2	HepG2	chr16_30103635_30104120_-	YPEL3	-0.32	-0.32	-3.96	4.43	1.92	0.37
DDX59	HepG2	chr2_74184252_74184367_+	DGUOK	-0.21	-0.21	-3.91	4.34	1.92	0.3
DDX59	HepG2	chr2_120861636_120862691_+	EPB41L5	-0.21	-0.21	-3.91	4.34	1.92	0.3
DDX59	HepG2	chr2_120861636_120861975_+	EPB41L5	-0.21	-0.21	-3.91	4.34	1.92	0.3
DDX59	HepG2	chr20_57234679_57234690_+	STX16-NPEPL1	-0.21	-0.21	-3.91	4.34	1.92	0.3
DDX59	HepG2	chr20_57234679_57234690_+	STX16	-0.21	-0.21	-3.91	4.34	1.92	0.3
DDX59	HepG2	chr19_10906737_10906875_+	DNM2	-0.32	-0.32	-3.91	4.34	1.92	0.3
DDX59	HepG2	chr16_15458720_15458789_-	NPIPA5	-0.21	-0.21	-3.91	4.34	1.92	0.3
DDX24	HepG2	chr1_25891664_25891698_+	LDLRAP1	0.49	0.49	4.03	4.55	1.92	0.25
CSTF2T	HepG2	chr16_4736260_4736304_+	MGRN1	0.47	0.46	3.84	4.21	1.92	NA
ABCF1	HepG2	chr17_40714374_40714505_+	COASY	-0.31	-0.3	-3.85	4.23	1.92	0.71
AARS	HepG2	chr9_32988077_32988122_-	APTX	0.22	0.22	3.96	4.43	1.92	0.66
AARS	HepG2	chr1_155657862_155658364_-	YY1AP1	-0.24	-0.24	-3.97	4.44	1.92	0.66
AARS	HepG2	chr1_155657862_155658266_-	YY1AP1	-0.24	-0.24	-3.97	4.44	1.92	0.66
AARS	HepG2	chr1_155657862_155658260_-	YY1AP1	-0.24	-0.24	-3.97	4.44	1.92	0.66
AARS	HepG2	chr1_155657862_155658110_-	YY1AP1	-0.24	-0.24	-3.97	4.44	1.92	0.66
AARS	HepG2	chr1_155657862_155658085_-	YY1AP1	-0.24	-0.24	-3.97	4.44	1.92	0.66
AARS	HepG2	chr19_53901196_53901283_+	ZNF765	0.22	0.22	3.96	4.43	1.92	0.66
ZNF622	HepG2	chr7_138739951_138740041_-	ZC3HAV1	0.29	0.29	3.85	4.23	1.91	0.15
ZNF622	HepG2	chr5_138629419_138629494_+	MATR3	0.29	0.29	3.85	4.23	1.91	0.15
ZNF622	HepG2	chr5_138629411_138629494_+	MATR3	0.29	0.29	3.85	4.23	1.91	0.15
ZNF622	HepG2	chr5_138629337_138629494_+	MATR3	0.29	0.29	3.85	4.23	1.91	0.15
ZNF622	HepG2	chr4_103749101_103749316_-	UBE2D3	0.29	0.29	3.85	4.23	1.91	0.15
ZNF622	HepG2	chr4_103749101_103749188_-	UBE2D3	0.29	0.29	3.85	4.23	1.91	0.15
YBX3	HepG2	chr8_62538469_62538839_-	ASPH	0.14	0.14	3.92	4.35	1.91	0.44
YBX3	HepG2	chr8_62537865_62538839_-	ASPH	0.14	0.14	3.92	4.35	1.91	0.44
YBX3	HepG2	chr8_62537162_62538839_-	ASPH	0.14	0.14	3.92	4.35	1.91	0.44
YBX3	HepG2	chr8_62537098_62538839_-	ASPH	0.14	0.14	3.92	4.35	1.91	0.44
YBX3	HepG2	chr8_62537096_62538839_-	ASPH	0.14	0.14	3.92	4.35	1.91	0.44
YBX3	HepG2	chr8_62537095_62538839_-	ASPH	0.14	0.14	3.92	4.35	1.91	0.44
YBX3	HepG2	chr6_31612084_31612191_-	BAG6	0.14	0.14	3.92	4.35	1.91	0.44
SRSF9	HepG2	chr13_98009050_98009103_+	MBNL2	-0.32	-0.32	-3.97	4.44	1.91	0.47
SF3B4	HepG2	chr1_145355837_145356009_+	NBPF10	-0.4	-0.39	-3.97	4.44	1.91	0.5
SF3B4	HepG2	chr1_145339404_145339512_+	NBPF10	-0.4	-0.39	-3.97	4.44	1.91	0.5
SF3B4	HepG2	chr1_145334684_145334792_+	NBPF10	-0.4	-0.39	-3.97	4.44	1.91	0.5
SF3B4	HepG2	chr1_145329966_145330074_+	NBPF10	-0.4	-0.39	-3.97	4.44	1.91	0.5
SF3A3	HepG2	chr6_18186019_18186041_+	KDM1B	-0.65	-0.64	-3.98	4.46	1.91	0.56
PUM1	HepG2	chr22_21066774_21066899_-	PI4KA	0.21	0.21	3.89	4.3	1.91	0.45
PUM1	HepG2	chr16_29872427_29873015_-	CDIPT	0.21	0.21	3.89	4.3	1.91	0.45
PUM1	HepG2	chr11_57558964_57559145_+	CTNND1	0.21	0.21	3.89	4.3	1.91	0.45
PTBP1	HepG2	chr5_102522021_102522140_+	PPIP5K2	0.38	0.38	3.9	4.32	1.91	0.48
METAP2	HepG2	chrX_44919267_44919401_+	KDM6A	-0.56	-0.56	-3.93	4.37	1.91	0.22
HNRNPL	HepG2	chrX_44919302_44919401_+	KDM6A	-0.53	-0.53	-3.99	4.48	1.91	0.17
HNRNPL	HepG2	chr16_29983363_29983461_+	TMEM219	0.21	0.21	3.99	4.48	1.91	0.17
HNRNPC	HepG2	chrX_128627017_128627052_-	SMARCA1	-0.25	-0.25	-3.95	4.41	1.91	0.15
HNRNPC	HepG2	chr20_31017704_31017856_+	ASXL1	0.36	0.36	3.95	4.41	1.91	0.15
HNRNPC	HepG2	chr1_46072993_46073167_+	NASP	-0.25	-0.25	-3.95	4.41	1.91	0.15
HNRNPC	HepG2	chr17_65882244_65882432_+	BPTF	0.36	0.36	3.95	4.41	1.91	0.15
GPKOW	HepG2	chr7_158545472_158545534_-	ESYT2	0.33	0.33	3.93	4.37	1.91	0.23
GPKOW	HepG2	chr1_162562525_162562572_+	UAP1	0.36	0.36	3.93	4.37	1.91	0.23
CPSF6	HepG2	chr8_144668389_144668460_-	EEF1D	-0.26	-0.26	-3.98	4.46	1.91	0.28
AUH	HepG2	chr3_37402734_37402796_+	GOLGA4	-0.15	-0.15	-3.73	4.02	1.91	0.36
AUH	HepG2	chr1_162562522_162562572_+	UAP1	-0.15	-0.15	-3.73	4.02	1.91	0.36
AUH	HepG2	chr17_55754348_55754420_+	MSI2	-0.15	-0.15	-3.73	4.02	1.91	0.36
AATF	HepG2	chr7_91873316_91873463_-	KRIT1	0.46	0.46	3.71	3.98	1.91	0.37
AATF	HepG2	chr20_34246852_34246936_-	RBM12	0.12	0.12	3.73	4.02	1.91	0.37
AATF	HepG2	chr20_34246852_34246936_-	CPNE1	0.12	0.12	3.73	4.02	1.91	0.37
AATF	HepG2	chr1_1602948_1603068_-	SLC35E2B	-0.26	-0.26	-3.71	3.98	1.91	0.37
AATF	HepG2	chr16_30106110_30106201_-	YPEL3	-0.26	-0.26	-3.71	3.98	1.91	0.37
AATF	HepG2	chr16_30103958_30104120_-	YPEL3	-0.26	-0.26	-3.71	3.98	1.91	0.37
AATF	HepG2	chr16_30103898_30104120_-	YPEL3	-0.26	-0.26	-3.71	3.98	1.91	0.37
AATF	HepG2	chr16_30103670_30104120_-	YPEL3	-0.26	-0.26	-3.71	3.98	1.91	0.37
AATF	HepG2	chr16_30103661_30104120_-	YPEL3	-0.26	-0.26	-3.71	3.98	1.91	0.37
AATF	HepG2	chr16_30103635_30104120_-	YPEL3	-0.26	-0.26	-3.71	3.98	1.91	0.37
XRN2	HepG2	chr6_76608090_76608128_+	MYO6	0.5	0.51	4.05	4.59	1.9	0.47
TIAL1	HepG2	chrX_123155217_123155281_+	STAG2	0.35	0.35	3.98	4.46	1.9	0.36
TIAL1	HepG2	chr16_81056202_81056303_+	CENPN	0.36	0.35	3.98	4.46	1.9	0.36
SF3B4	HepG2	chr3_58127585_58127623_+	FLNB	0.21	0.21	3.96	4.43	1.9	0.5
SF3B4	HepG2	chr21_27107695_27107889_+	GABPA	0.58	0.58	3.96	4.43	1.9	0.5
SF3B4	HepG2	chr10_121339983_121340358_-	TIAL1	0.21	0.21	3.96	4.43	1.9	0.5
QKI	HepG2	chr1_68948324_68948580_-	DEPDC1	0.9	0.89	3.91	4.34	1.9	0.31
PUS1	HepG2	chr6_91254271_91254351_-	MAP3K7	0.29	0.29	3.85	4.23	1.9	0.39
PUS1	HepG2	chr1_46072993_46073167_+	NASP	-0.17	-0.17	-3.84	4.21	1.9	0.39
PUS1	HepG2	chr1_155638515_155638568_-	YY1AP1	-0.28	-0.28	-3.85	4.23	1.9	0.39
PRPF8	HepG2	chr10_5488574_5488821_+	NET1	0.29	0.29	4	4.5	1.9	0.33
HNRNPK	HepG2	chr2_138724667_138725014_+	HNMT	-0.24	-0.24	-3.91	4.34	1.9	0.33
HNRNPK	HepG2	chr2_138724667_138724956_+	HNMT	-0.24	-0.24	-3.91	4.34	1.9	0.33
GRWD1	HepG2	chr3_145795649_145795711_-	PLOD2	0.12	0.12	3.96	4.43	1.9	0.23
EFTUD2	HepG2	chr16_30128991_30129105_-	MAPK3	-0.18	-0.18	-3.93	4.37	1.9	0.37
EFTUD2	HepG2	chr16_29870763_29870844_-	CDIPT	-0.18	-0.18	-3.93	4.37	1.9	0.37
BCLAF1	HepG2	chr6_30029694_30029794_+	ZNRD1	-0.18	-0.18	-4.08	4.65	1.9	0.49
XRN2	HepG2	chr17_80009805_80009840_+	GPS1	-0.31	-0.31	-4.02	4.54	1.89	0.47
XRN2	HepG2	chr17_80009803_80009840_+	GPS1	-0.31	-0.31	-4.02	4.54	1.89	0.47
XRN2	HepG2	chr17_80009785_80009840_+	GPS1	-0.31	-0.31	-4.02	4.54	1.89	0.47
XRN2	HepG2	chr17_80009784_80009840_+	GPS1	-0.31	-0.31	-4.02	4.54	1.89	0.47
XRN2	HepG2	chr17_80009778_80009840_+	GPS1	-0.31	-0.31	-4.02	4.54	1.89	0.47
XRN2	HepG2	chr17_80009777_80009840_+	GPS1	-0.31	-0.31	-4.02	4.54	1.89	0.47
XRN2	HepG2	chr17_80009751_80009840_+	GPS1	-0.31	-0.31	-4.02	4.54	1.89	0.47
XRN2	HepG2	chr17_80009741_80009840_+	GPS1	-0.31	-0.31	-4.02	4.54	1.89	0.47
U2AF1	HepG2	chr3_167758574_167758657_-	GOLIM4	-0.46	-0.45	-3.84	4.21	1.89	0.17
U2AF1	HepG2	chr1_40029508_40029594_-	PABPC4	-0.46	-0.45	-3.84	4.21	1.89	0.17
U2AF1	HepG2	chr1_1601103_1601175_-	SLC35E2B	-0.46	-0.45	-3.84	4.21	1.89	0.17
SRSF7	HepG2	chr2_54035436_54035597_+	ERLEC1	-0.2	-0.2	-4.03	4.55	1.89	0.54
HNRNPU	HepG2	chr20_33328167_33331145_-	NCOA6	-0.37	-0.37	-3.94	4.39	1.89	0.26
HNRNPU	HepG2	chr1_227239582_227239686_-	CDC42BPA	0.63	0.63	3.93	4.37	1.89	0.26
GEMIN5	HepG2	chr16_30106573_30107521_-	YPEL3	-0.56	-0.56	-4.03	4.55	1.89	0.38
GEMIN5	HepG2	chr16_30106573_30107333_-	YPEL3	-0.56	-0.56	-4.03	4.55	1.89	0.38
GEMIN5	HepG2	chr16_30106573_30106755_-	YPEL3	-0.56	-0.56	-4.03	4.55	1.89	0.38
FKBP4	HepG2	chr2_70455476_70455594_-	TIA1	0.12	0.12	3.72	4	1.89	0.61
EWSR1	HepG2	chr19_18547494_18547687_-	ISYNA1	-0.34	-0.34	-4.04	4.57	1.89	0.45
CSTF2T	HepG2	chr6_31612084_31612191_-	BAG6	-0.12	-0.13	-3.8	4.14	1.89	NA
CSTF2T	HepG2	chr20_34238248_34243266_-	RBM12	0.13	0.13	3.77	4.09	1.89	NA
CSTF2T	HepG2	chr20_34238064_34243266_-	RBM12	0.13	0.13	3.77	4.09	1.89	NA
CSTF2T	HepG2	chr20_34236847_34243266_-	RBM12	0.13	0.13	3.77	4.09	1.89	NA
CSTF2T	HepG2	chr17_74676859_74676961_-	MXRA7	0.13	0.13	3.77	4.09	1.89	NA
CSTF2T	HepG2	chr17_74676699_74676961_-	MXRA7	0.13	0.13	3.77	4.09	1.89	NA
CSTF2T	HepG2	chr17_74676616_74676961_-	MXRA7	0.13	0.13	3.77	4.09	1.89	NA
CSTF2T	HepG2	chr17_74675653_74676961_-	MXRA7	0.13	0.13	3.77	4.09	1.89	NA
CSTF2T	HepG2	chr17_74675651_74676961_-	MXRA7	0.13	0.13	3.77	4.09	1.89	NA
CSTF2T	HepG2	chr12_56551482_56551519_+	MYL6B	-0.24	-0.24	-3.8	4.14	1.89	NA
AKAP1	HepG2	chr5_95998757_95998870_+	CAST	0.6	0.6	3.84	4.21	1.89	0.05
U2AF2	HepG2	chr9_131029473_131029553_-	GOLGA2	0.37	0.38	3.89	4.3	1.88	0.5
U2AF2	HepG2	chr5_102309820_102310140_+	PAM	0.39	0.4	3.89	4.3	1.88	0.5
SUGP2	HepG2	chr1_145322124_145322175_+	NBPF10	-0.26	-0.25	-3.9	4.32	1.88	0.53
SRSF1	HepG2	chr1_145355187_145355238_+	NBPF10	-0.74	-0.73	-3.92	4.35	1.88	0.56
SFPQ	HepG2	chr19_16487933_16488065_-	EPS15L1	0.42	0.42	3.94	4.39	1.88	0.6
SAFB2	HepG2	chr16_69165992_69166054_-	CHTF8	-0.29	-0.29	-3.96	4.43	1.88	0.58
SAFB2	HepG2	chr16_69165992_69166049_-	CHTF8	-0.29	-0.29	-3.96	4.43	1.88	0.58
SAFB2	HepG2	chr12_57686355_57686432_-	R3HDM2	-0.29	-0.29	-3.96	4.43	1.88	0.58
SAFB2	HepG2	chr10_32128233_32128247_-	ARHGAP12	0.31	0.31	3.95	4.41	1.88	0.58
RPS5	HepG2	chr7_102732924_102733100_+	ARMC10	0.25	0.25	3.76	4.07	1.88	0.44
RPS5	HepG2	chr6_3003903_3004023_+	NQO2	-0.26	-0.26	-3.78	4.11	1.88	0.44
RPS5	HepG2	chr20_17949018_17949096_-	SNX5	0.14	0.14	3.76	4.07	1.88	0.44
RPS5	HepG2	chr1_46151248_46151292_-	GPBP1L1	0.14	0.14	3.76	4.07	1.88	0.44
RPS5	HepG2	chr1_29385101_29385157_+	EPB41	0.25	0.25	3.76	4.07	1.88	0.44
RPS5	HepG2	chr1_145339404_145339512_+	NBPF10	-0.27	-0.26	-3.78	4.11	1.88	0.44
RPS5	HepG2	chr1_145334684_145334792_+	NBPF10	-0.27	-0.26	-3.78	4.11	1.88	0.44
RPS5	HepG2	chr17_76200909_76200981_+	AFMID	0.14	0.14	3.76	4.07	1.88	0.44
RPS5	HepG2	chr15_80364929_80364989_+	ZFAND6	-0.26	-0.26	-3.78	4.11	1.88	0.44
RPS5	HepG2	chr15_80364925_80364989_+	ZFAND6	-0.26	-0.26	-3.78	4.11	1.88	0.44
RPS5	HepG2	chr15_80364920_80364989_+	ZFAND6	-0.26	-0.26	-3.78	4.11	1.88	0.44
RPS5	HepG2	chr14_21491023_21491064_-	NDRG2	0.14	0.14	3.76	4.07	1.88	0.44
RPS5	HepG2	chr11_57558964_57559145_+	CTNND1	0.14	0.14	3.76	4.07	1.88	0.44
RPS5	HepG2	chr10_111892063_111892158_+	ADD3	0.25	0.25	3.76	4.07	1.88	0.44
RBM27	HepG2	chr2_242212176_242212301_-	HDLBP	0.15	0.15	4	4.5	1.88	0.61
RBM27	HepG2	chr2_242212176_242212246_-	HDLBP	0.15	0.15	4	4.5	1.88	0.61
PRPF8	HepG2	chr14_24435492_24435626_+	DHRS4	-0.22	-0.22	-3.98	4.46	1.88	0.33
PABPC4	HepG2	chr19_4357948_4358169_+	MPND	0.54	0.54	4.05	4.59	1.88	0.11
NIP7	HepG2	chr20_34246852_34246936_-	CPNE1	-0.14	-0.14	-4.13	4.74	1.88	0.42
HNRNPM	HepG2	chr1_160231075_160231148_-	DCAF8	0.29	0.29	3.84	4.21	1.88	0.48
GRSF1	HepG2	chr16_88008654_88008813_+	BANP	-0.49	-0.49	-3.89	4.3	1.88	0.27
GRSF1	HepG2	chr16_88008654_88008809_+	BANP	-0.49	-0.49	-3.89	4.3	1.88	0.27
G3BP1	HepG2	chr9_130950142_130950213_-	CIZ1	0.33	0.33	4.02	4.54	1.88	0.43
G3BP1	HepG2	chr5_138629419_138629494_+	MATR3	0.22	0.22	4.02	4.54	1.88	0.43
G3BP1	HepG2	chr5_138629411_138629494_+	MATR3	0.22	0.22	4.02	4.54	1.88	0.43
G3BP1	HepG2	chr5_138629337_138629494_+	MATR3	0.22	0.22	4.02	4.54	1.88	0.43
G3BP1	HepG2	chr3_78696779_78696805_-	ROBO1	0.22	0.22	4.02	4.54	1.88	0.43
G3BP1	HepG2	chr2_130914158_130914199_-	SMPD4	-0.32	-0.32	-4.02	4.54	1.88	0.43
G3BP1	HepG2	chr22_42910683_42910785_-	RRP7A	-0.32	-0.32	-4.02	4.54	1.88	0.43
G3BP1	HepG2	chr10_127524673_127525122_+	BCCIP	0.22	0.22	4.02	4.54	1.88	0.43
FUBP3	HepG2	chrX_30745583_30745669_+	GK	-0.19	-0.19	-3.88	4.28	1.88	0.16
BUD13	HepG2	chr5_52095719_52096954_+	PELO	-0.25	-0.25	-3.82	4.18	1.88	0.37
BCLAF1	HepG2	chr5_70337349_70337451_-	GTF2H2	-0.28	-0.28	-4.06	4.61	1.88	0.49
BCLAF1	HepG2	chr15_43430772_43430817_+	TMEM62	-0.29	-0.28	-4.06	4.61	1.88	0.49
BCLAF1	HepG2	chr11_31482173_31482261_-	IMMP1L	-0.28	-0.28	-4.06	4.61	1.88	0.49
APOBEC3C	HepG2	chr7_75070710_75070925_-	POM121C	-0.25	-0.25	-3.88	4.28	1.88	0.43
YBX3	HepG2	chr9_139686163_139686229_+	TMEM141	-0.14	-0.14	-3.89	4.3	1.87	0.44
TAF15	HepG2	chr17_27412622_27412666_-	MYO18A	0.23	0.23	3.91	4.34	1.87	0.69
SUPV3L1	HepG2	chr6_76608090_76608128_+	MYO6	0.51	0.51	3.9	4.32	1.87	0.35
SUPV3L1	HepG2	chr6_43595016_43595090_-	GTPBP2	0.32	0.32	3.89	4.3	1.87	0.35
SUPV3L1	HepG2	chr4_54245240_54245284_+	FIP1L1	0.32	0.32	3.89	4.3	1.87	0.35
SUPV3L1	HepG2	chr1_39930767_39930784_+	MACF1	0.32	0.32	3.89	4.3	1.87	0.35
SUPV3L1	HepG2	chr19_50430951_50431105_-	NUP62	0.32	0.32	3.89	4.3	1.87	0.35
SUPV3L1	HepG2	chr15_101971525_101971668_-	PCSK6	0.21	0.21	3.88	4.28	1.87	0.35
SUPV3L1	HepG2	chr14_23559191_23559310_-	ACIN1	0.21	0.21	3.88	4.28	1.87	0.35
SUPV3L1	HepG2	chr10_100189548_100189646_-	HPS1	0.32	0.32	3.89	4.3	1.87	0.35
SRSF9	HepG2	chrX_153585619_153585642_-	FLNA	-0.22	-0.22	-3.93	4.37	1.87	0.47
SRSF9	HepG2	chr1_151733927_151734028_-	MRPL9	-0.22	-0.22	-3.93	4.37	1.87	0.47
